,venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
494,11,2,3,1,7.9085575560840775,9.75875730447583,47
495,11,2,3,1,8.047383563726742,10.108836697499427,67
496,11,2,3,1,5.411523746581789,2.5943925503754266,15
497,11,2,3,1,8.079234074758109,13.067541771676606,118
498,11,1,6,7,8.07333667788548,10.259281992217439,109
499,11,1,6,7,18.370880527111847,12.864756350947786,48
500,11,1,6,7,9.012628776584258,5.240249631518799,11
501,11,2,7,6,8.063931691171067,7.29596976259988,50
502,11,2,7,6,8.141659635867299,9.928691834914703,41
503,11,2,7,6,13.422569677762432,7.1834315704619325,53
504,11,2,7,6,7.613444244648374,4.801815168581436,12
505,10,1,1,5,10.775500546895364,7.665139380799669,45
506,10,1,1,5,10.690350615765533,7.696108254445491,36
507,10,1,1,5,5.351724820160497,10.206653264652104,45
508,10,1,1,5,9.712507510033776,5.154594370593059,23
509,10,2,5,1,10.843700031887026,7.649656176159611,43
510,10,2,5,1,5.403420818651439,4.8742788289218035,36
511,10,2,5,1,10.760715180678897,14.833565172507312,61
512,10,2,5,1,5.312177356439778,5.055263625784184,10
513,9,1,3,4,8.047383563726742,9.851851733817108,38
514,9,1,3,4,10.781029037179522,10.105945691434867,33
515,9,1,3,4,5.369505290597734,9.8402077526534,52
516,9,1,3,4,10.415090332015671,4.889245660892981,16
517,9,2,4,3,15.622188010145686,9.886507177966275,32
518,9,2,4,3,10.552982060515658,7.544572426351447,34
519,9,2,4,3,7.668195829322038,12.590472884835489,36
520,9,2,4,3,4.9614780469852775,4.966216847450493,10
521,11,1,2,6,8.122481139703726,9.698848134629806,62
522,11,1,2,6,8.13073793748567,9.611373887255994,38
523,11,1,2,6,13.22894851007549,11.81549386991192,53
524,11,1,2,6,5.1634118572382555,4.801815168581436,12
525,11,2,6,2,7.955131323936149,12.872636543712368,69
526,11,2,6,2,7.9793345891175775,9.945046229044484,39
527,11,2,6,2,10.525674737095699,10.161283631588246,44
528,11,2,6,2,5.088050994098639,5.187661702652959,17
529,10,1,7,0,5.36236370611514,7.602315520156914,55
530,10,1,7,0,5.36236370611514,12.049760601544845,67
531,10,1,7,0,18.784933383877565,7.1452398023065005,46
532,10,1,7,0,8.11278350813107,7.453296991807674,19
533,10,2,0,7,10.811303967156162,10.473149221301178,47
534,10,2,0,7,7.735308064535488,9.512673474694038,33
535,10,2,0,7,13.17869618787914,10.219115788313417,15
536,12,1,5,4,10.843700031887026,7.287185669565017,42
537,12,1,5,4,7.9683658180148385,10.159327723894872,40
538,12,1,5,4,7.882038949617202,10.060315840693454,51
539,12,1,5,4,10.05561331041508,4.889245660892981,10
540,12,2,4,5,10.395038492370588,7.665139380799669,33
541,12,2,4,5,13.276851414191068,7.5767845421149875,34
542,12,2,4,5,5.369638810115664,12.809797637272284,74
543,11,1,0,1,8.129158890782332,12.313332243227432,45
544,11,1,0,1,10.649853534060508,12.207312208011512,28
545,11,1,0,1,10.41851093963434,9.592414991978377,46
546,11,1,0,1,5.095423923369193,5.0682155560801725,20
547,11,2,1,0,5.306459340820848,10.21870156720902,46
548,11,2,1,0,7.973912293710804,12.429332787966983,30
549,11,2,1,0,13.264166998101866,12.429332787966983,51
550,11,2,1,0,7.874321464435849,5.1049921287595135,16
551,11,2,1,0,13.15775101998867,13.078454267442286,118
552,11,1,3,7,10.781029037179522,9.462581500959047,59
553,11,1,3,7,12.830063679986491,12.989023065012855,41
554,11,1,3,7,5.108700296894465,7.849899930903278,19
555,11,2,7,3,13.481434938085258,9.743672670172485,23
556,11,2,7,3,8.037456957251493,11.654363431249681,35
557,11,2,7,3,8.005066430848242,12.146801444053445,43
558,11,2,7,3,5.382809222431514,4.984117578175557,15
559,12,1,2,4,10.807326501348138,4.9626060729241255,40
560,12,1,2,4,7.894194132904646,10.040554209075001,46
561,12,1,2,4,7.934443292341702,12.438494217747035,58
562,12,1,2,4,8.121457787765813,5.162952529345726,20
563,12,2,4,2,10.46828781912776,7.335647023336763,38
564,12,2,4,2,7.908922652929236,7.718532246180249,43
565,12,2,4,2,17.51626231627316,10.161283631588244,37
566,12,2,4,2,4.75617951684381,4.9837615602861645,8
567,12,2,4,2,12.915006973785884,10.057836334059337,90
568,12,1,6,5,10.513141507140473,7.696108254445491,76
569,12,1,6,5,8.02503884778045,12.702373148241492,63
570,12,1,6,5,11.465880588850501,5.113689382826794,9
571,12,2,5,6,10.843700031887026,6.9977148209906685,41
572,12,2,5,6,8.122780094438202,9.740776121343504,44
573,12,2,5,6,8.033987971652326,9.696649170529867,52
574,13,1,7,0,10.665862151907454,10.201871970996605,40
575,13,1,7,0,10.180619292354523,9.846850374931837,33
576,13,1,7,0,7.545597588296964,10.109382296219145,48
577,13,1,7,0,7.914982136515947,7.638390885602193,27
578,13,2,0,7,10.633962938944773,9.443037546552642,26
579,13,2,0,7,5.224276605542387,11.61550344392626,51
580,13,2,0,7,10.565196398942547,9.44303754655264,51
581,13,2,0,7,8.101455359621019,4.986216198531042,11
582,11,1,1,3,10.120173732701994,7.284280182413255,38
583,11,1,1,3,8.032370973115903,9.982586164727564,42
584,11,1,1,3,7.885750926216633,10.12957504207894,53
585,11,1,1,3,9.295476899836473,4.966216847450493,12
586,11,2,3,1,5.29150870805425,7.5710176024261555,35
587,11,2,3,1,10.567299019889607,9.689325004986435,45
588,11,2,3,1,8.065861679331062,12.304222221019568,49
589,11,2,3,1,7.305014596182451,5.152716311106408,8
590,14,1,2,5,8.119973176149434,7.665139380799669,53
591,14,1,2,5,5.415627637310802,7.5767845421149875,53
592,14,1,2,5,15.554382589221987,10.324735131387296,42
593,14,1,2,5,6.833278719548384,5.113689382826794,15
594,14,2,5,2,10.856861477945001,4.9429500700770985,49
595,14,2,5,2,8.127669014530182,12.678255565598974,37
596,14,2,5,2,15.595286755121872,12.728309997747305,48
597,14,2,5,2,5.225526374698093,5.187661702652959,11
598,10,1,6,4,7.792201510938439,9.768806132563324,39
599,10,1,6,4,8.079887268975648,9.757162151399617,31
600,10,1,6,4,8.08500671311168,14.15478916594684,57
601,10,1,6,4,5.3566529310904505,4.594060901270418,14
602,10,2,4,6,13.12276834688974,7.315032768649376,30
603,10,2,4,6,10.280808804874152,7.415474234846761,56
604,10,2,4,6,9.953474247826769,12.106428642884186,47
605,10,2,4,6,4.66711659468398,4.7173375827238635,9
606,10,2,4,6,10.236368860430199,12.256890270240426,116
607,10,1,0,3,8.083762710127608,7.4814215295912065,67
608,10,1,0,3,7.906421681916218,14.907030864800932,50
609,10,1,0,3,5.224276605542387,4.966216847450493,36
610,10,2,3,0,10.587043916601822,10.247397239210477,51
611,10,2,3,0,7.993587109493498,12.315478094327785,43
612,10,2,3,0,8.087302088255875,10.218701567209017,42
613,10,2,3,0,5.372134730407417,5.155533399196203,18
614,14,1,7,1,13.474916324420883,7.0726126265290175,24
615,14,1,7,1,5.339775302217958,9.608318362288893,42
616,14,1,7,1,7.988135313198887,10.21881850787318,45
617,14,1,7,1,5.335888972195567,6.929425056887228,38
618,14,2,1,7,7.955388691168213,10.21911578831342,51
619,14,2,1,7,5.436874751290324,9.522126448461727,37
620,14,2,1,7,5.436874751290324,9.561634989745402,62
621,13,1,2,6,5.389190900483045,10.083633875605738,52
622,13,1,2,6,8.114285421564514,11.973772231735651,46
623,13,1,2,6,8.170206556493092,12.158645613124008,55
624,13,1,2,6,8.121457787765813,5.134253628497042,25
625,13,2,6,2,13.392755066933207,7.534014677103598,52
626,13,2,6,2,13.241943346302126,7.69449400531281,44
627,13,2,6,2,11.224158397799732,7.69449400531281,4
628,11,1,4,3,5.3405036031604505,9.978277551321916,57
629,11,1,4,3,5.3405036031604505,12.079496177735619,56
630,11,1,4,3,13.213710703823152,12.602559647157586,66
631,11,1,4,3,7.713782438715088,5.159049581222797,32
632,11,2,3,4,13.163385266807616,9.638733908479658,29
633,11,2,3,4,8.087302088255875,9.724574784196026,45
634,11,2,3,4,10.448383567735485,12.237169094356767,53
635,11,2,3,4,4.767155866082182,5.065467672465652,6
636,11,2,3,4,7.973167335641593,12.767360346723116,80
637,11,1,0,5,7.941947108544648,10.36564011915356,82
638,11,1,0,5,7.8879775309320355,12.876185129360175,57
639,11,1,0,5,7.903868126047767,7.702521108421001,15
640,11,2,5,0,5.453440659293559,10.108602109308418,57
641,11,2,5,0,8.130134268918425,7.469735295642628,34
642,11,2,5,0,5.4009694792256555,10.274108933168932,53
643,11,2,5,0,5.4009694792256555,2.6053050461411096,13
644,12,1,6,7,10.739803469045498,10.461308985367523,37
645,12,1,6,7,8.141774259836861,9.919470308128828,43
646,12,1,6,7,10.721959711343462,7.631856761165405,43
647,12,1,6,7,7.772886684846848,5.238176622895933,22
648,12,2,7,6,10.532279021583225,10.141625822583423,41
649,12,2,7,6,7.857444276682719,9.45960879939136,46
650,12,2,7,6,18.05393634489519,9.803412385929953,26
651,12,2,7,6,4.680099715456727,5.134253628497042,13
652,12,2,7,6,12.859053737455973,10.187343252386365,97
653,12,1,1,4,10.611662558511679,8.363447706550799,59
654,12,1,1,4,12.496452746251714,12.056529474816802,33
655,12,1,1,4,4.620177711918963,7.639140828651126,13
656,12,2,4,1,7.78766163450267,7.0726126265290175,31
657,12,2,4,1,7.856685398354458,14.676533918369064,45
658,12,2,4,1,8.116245149348996,7.091003932873328,31
659,12,2,4,1,10.780684858077128,12.592566763038974,50
660,12,1,2,3,8.13073793748567,9.541925433940161,100
661,12,1,2,3,8.065536652837237,10.244229519815017,84
662,12,2,3,2,7.773301929150637,10.081382247658377,53
663,12,2,3,2,10.569928459699293,7.739015948861178,63
664,12,2,3,2,5.411523746581789,10.315129341806713,58
665,13,1,7,5,10.198096015542664,7.665139380799669,30
666,13,1,7,5,7.804236302607722,7.762495746533379,21
667,13,1,7,5,10.714483079042132,12.876185129360172,54
668,13,1,7,5,10.058693822303292,5.19197609821439,11
669,13,2,5,7,5.453440659293559,5.216883413194586,35
670,13,2,5,7,10.856861477945001,7.760299415884615,25
671,13,2,5,7,8.125231433863986,11.924679882094205,47
672,13,2,5,7,5.4485378242391205,2.2600713879850747,11
673,15,1,4,2,7.968892533210763,9.926711630363265,34
674,15,1,4,2,7.985414235519007,7.69449400531281,40
675,15,1,4,2,17.75765758463768,10.28555861233931,46
676,15,1,4,2,4.6742363358069285,5.187661702652959,20
677,15,2,2,4,8.119973176149434,9.638733908479658,37
678,15,2,2,4,5.359706502382224,7.715974612434107,40
679,15,2,2,4,7.838272997976067,12.25796375961318,62
680,15,2,2,4,10.69629504866868,10.322404794400716,89
681,15,1,6,3,13.370556849450582,9.83620078072052,74
682,15,1,6,3,5.334903897244881,12.43635112815808,76
683,15,1,6,3,5.334903897244881,7.2656318338832655,18
684,15,2,3,6,10.605854885716948,12.150131293927462,45
685,15,2,3,6,10.781029037179522,14.546800534093672,62
686,15,2,3,6,12.925575643521187,9.560950427198492,45
687,15,2,3,6,5.150320391937952,5.134253628497042,17
688,14,1,0,5,12.993308042328625,7.665139380799669,37
689,14,1,0,5,12.969994033619187,5.025334544142114,21
690,14,1,0,5,7.72437790042934,12.676161277915805,49
691,14,1,0,5,5.042232824055506,5.154594370593059,16
692,14,2,5,0,5.453440659293559,11.782657048602445,47
693,14,2,5,0,13.578672093157545,10.274108933168932,36
694,14,2,5,0,5.4485378242391205,11.990112276803734,42
695,10,1,7,1,8.085819378150326,7.651221203013238,46
696,10,1,7,1,8.077269998094437,7.3275971689688415,36
697,10,1,7,1,5.4250236570911134,12.384425821606653,52
698,10,1,7,1,5.4250236570911134,5.056828652637812,23
699,10,2,1,7,10.839636359192147,7.838059694969622,39
700,10,2,1,7,13.261931728265052,7.1323442342092775,36
701,10,2,1,7,10.097750648490193,12.353403588058002,45
702,10,2,1,7,4.960580169813876,5.238176622895933,21
703,15,1,6,4,8.079887268975646,10.320904660618273,42
704,15,1,6,4,10.548186519470017,5.183895915385612,44
705,15,1,6,4,7.821700673583907,9.567515439926263,61
706,15,1,6,4,7.993605929322232,5.130513882925606,19
707,15,2,4,6,10.416050564552982,7.4824452495216915,30
708,15,2,4,6,10.744634079399312,7.597264538393958,49
709,15,2,4,6,17.655893082133844,9.943274780129943,28
710,15,2,4,6,5.039156242252363,4.99169556892131,6
711,12,1,3,7,13.281633227391033,7.838059694969622,51
712,12,1,3,7,10.388356178153716,9.99907759416834,29
713,12,1,3,7,10.038439731340947,10.171096823201296,33
714,12,1,3,7,4.928523868317155,5.240249631518799,6
715,12,2,7,3,10.77334833936496,10.328638793524293,42
716,12,2,7,3,5.39764632632645,9.805575324102325,57
717,12,2,7,3,5.39764632632645,9.872880590420152,23
718,12,2,7,3,12.709346550278545,7.831458502930831,88
719,12,1,0,1,5.3980060164168275,12.140029382740725,81
720,12,1,0,1,8.047340875128969,7.209177098516767,54
721,12,1,0,1,5.417508228869507,7.744995502168436,38
722,12,2,1,0,5.354415795481463,12.489771940308836,46
723,12,2,1,0,13.456508229824932,7.462014301497664,35
724,12,2,1,0,7.996316857022178,12.607648822429647,78
725,12,2,1,0,5.2913088976888405,5.090557827845968,17
726,11,1,5,6,8.130134268918425,9.678344901930926,52
727,11,1,5,6,10.843700031887028,9.793164190803193,38
728,11,1,5,6,10.773067201451113,10.102608354914759,49
729,11,1,5,6,5.338810956333447,7.589390754846822,34
730,11,2,6,5,10.695837320632046,7.665139380799669,50
731,11,2,6,5,7.986618549051081,10.165616267709195,50
732,11,2,6,5,13.10416870579519,12.876185129360175,55
733,11,2,6,5,8.532269507102741,5.19197609821439,6
734,11,2,6,5,7.8015670234306915,12.957077911301484,119
735,11,1,4,7,10.559230176061176,9.648218077920962,84
736,11,1,4,7,7.660883077004452,12.977182829079206,54
737,11,1,4,7,10.490419596390506,7.6531499708667505,7
738,11,2,7,4,13.33801440361705,10.293466412271334,26
739,11,2,7,4,8.063931691171067,10.227857973412982,38
740,11,2,7,4,10.715183795960057,15.4233978699623,65
741,11,2,7,4,10.242822971028607,5.0893751608161,14
742,11,2,7,4,13.493427708211836,12.937384518038796,95
743,11,1,2,1,5.3999556618192806,10.198313842215473,89
744,11,1,2,1,15.498461454293409,12.528448675299082,29
745,11,1,2,1,9.311845215142226,5.22768107275287,11
746,11,2,1,2,13.544644318525483,7.534014677103598,33
747,11,2,1,2,5.402761607901822,7.744548437461139,33
748,11,2,1,2,15.598947696180582,10.131712902120844,54
749,11,2,1,2,7.884977378425146,4.9837615602861645,12
750,16,1,5,3,10.843700031887026,10.32863879352429,38
751,16,1,5,3,10.760715180678897,5.012060703871423,29
752,16,1,5,3,10.422429472269002,12.428990028511713,44
753,16,1,5,3,9.979125862384187,5.151688481576429,9
754,16,2,3,5,13.207914877044908,7.61247626732705,37
755,16,2,3,5,5.4088943067721065,15.126872747603395,28
756,16,2,3,5,8.08467264844619,12.523728374983213,43
757,16,2,3,5,5.369505290597734,4.9803261302403135,15
758,10,1,7,2,8.041343287273886,4.9429500700770985,49
759,10,1,7,2,8.060045361148676,7.69449400531281,30
760,10,1,7,2,5.349927996036858,10.28555861233931,52
761,10,1,7,2,8.005066430848242,5.187661702652959,16
762,10,2,2,7,10.80732650134814,7.838059694969622,35
763,10,2,2,7,8.084801023463694,9.631100808873748,37
764,10,2,2,7,5.3999556618192806,12.353403588058006,67
765,10,2,2,7,5.3999556618192806,5.238176622895933,12
766,14,1,0,6,8.083762710127608,7.622804344997487,31
767,14,1,0,6,5.3660922071253445,7.578201532344463,36
768,14,1,0,6,8.046427720539906,12.654463213863814,51
769,14,1,0,6,6.885323217601715,7.5804004964443985,42
770,14,2,6,0,5.364066716909648,9.427901975720586,50
771,14,2,6,0,8.01144968702427,12.520644545057335,35
772,14,2,6,0,13.370556849450582,9.622104471582556,50
773,14,2,6,0,5.396739698711229,4.453318340047038,31
774,16,1,5,4,10.843700031887026,7.642959472302878,35
775,16,1,5,4,5.403420818651439,5.0777311796523925,36
776,16,1,5,4,8.125231433863986,11.973945014353788,44
777,16,1,5,4,5.4485378242391205,5.143339618510743,35
778,16,2,4,5,10.4455912097355,9.819544545922591,24
779,16,2,4,5,8.019127885331567,9.731189707237913,55
780,16,2,4,5,16.75370920410489,12.44175856888889,42
781,16,2,4,5,4.694166295933199,5.113689382826794,15
782,14,1,3,6,13.207914877044908,7.622804344997487,39
783,14,1,3,6,7.812014827947923,9.648470345238914,29
784,14,1,3,6,7.772625811773549,12.398908607755525,54
785,14,1,3,6,7.826098733612037,5.134253628497042,12
786,14,2,6,3,10.67796766757915,10.163749185447854,46
787,14,2,6,3,5.326434180624731,10.1680577988535,28
788,14,2,6,3,10.67920773092251,12.428990028511713,36
789,14,2,6,3,7.614844507193711,5.151688481576429,23
790,12,1,2,0,5.363241449522594,12.540478548632338,54
791,12,1,2,0,8.10228052297093,9.713416008909293,43
792,12,1,2,0,8.121457787765813,12.499795262167131,61
793,12,1,2,0,5.390675512099422,4.898533216103255,30
794,12,2,0,2,8.083762710127608,7.5238750457527175,56
795,12,2,0,2,5.4016176337537765,7.69449400531281,49
796,12,2,0,2,10.781790873035584,12.88215570796577,66
797,12,2,0,2,5.3837848566187585,5.137607270504629,18
798,14,1,5,1,10.802490169077073,7.518919933834461,37
799,14,1,5,1,10.541240928404148,9.895160152921637,36
800,14,1,5,1,7.861510282053798,10.0125748315874,42
801,14,1,5,1,5.065135110241543,5.0682155560801725,19
802,14,2,1,5,8.14188271062366,7.308999535715983,27
803,14,2,1,5,5.415971078328612,9.44551558835261,44
804,14,2,1,5,10.707279976017453,9.522780985143688,59
805,14,2,1,5,5.331099173969033,2.6031443726201817,5
806,11,1,4,0,15.64406316585535,9.736477070772876,46
807,11,1,4,0,12.573315943744928,11.537363639279773,17
808,11,1,4,0,7.606182608411426,6.749089183095884,32
809,11,1,4,0,6.490529433101164,4.788274456183889,6
810,11,2,0,4,13.133314080952315,5.057498742794376,29
811,11,2,0,4,12.445716370134239,7.655222979489618,19
812,11,2,0,4,5.17834373897622,9.459207269927422,47
813,11,2,0,4,5.17834373897622,4.243434936520088,7
814,11,2,0,4,10.717273015586883,11.927177179010792,52
815,11,1,2,3,13.336126377285641,5.012060703871423,79
816,11,1,2,3,10.306387316413113,12.442582145831127,30
817,11,1,2,3,9.298637581465382,5.151688481576429,7
818,11,2,3,2,7.799020570272805,9.965394108586882,29
819,11,2,3,2,10.593017661011777,9.954429570159355,19
820,11,2,3,2,15.638113561559965,9.96456920151024,33
821,11,2,3,2,7.733216209887023,4.797890483058349,11
822,12,1,1,6,7.965148528457368,7.622804344997487,33
823,12,1,1,6,7.959193368795428,9.537151136758226,57
824,12,1,1,6,10.827928870641117,9.901850212291585,49
825,12,1,1,6,5.451748068592696,5.134253628497042,31
826,12,2,6,1,5.364066716909648,10.200427201528873,64
827,12,2,6,1,10.67796766757915,9.707307782980166,34
828,12,2,6,1,13.151308673364749,12.322204999013302,41
829,12,2,6,1,4.916685510529233,5.152716311106408,19
830,12,2,6,1,15.114787170443954,9.847787369614569,128
831,12,1,7,5,5.433573037147002,10.273040756739992,85
832,12,1,7,5,10.55028037854009,10.010469012895186,57
833,12,1,7,5,7.846941437258724,7.309968274541293,23
834,12,2,5,7,8.169444002928357,6.296064659242213,60
835,12,2,5,7,8.116972822860454,10.02443883689976,54
836,12,2,5,7,16.066761152196882,10.171096823201296,52
837,12,2,5,7,10.846137612553225,10.144723198293434,117
838,12,1,5,6,8.119424162286238,7.578201532344463,86
839,12,1,5,6,8.125231433863986,10.123508648810287,49
840,12,1,5,6,12.907331828239055,5.134253628497042,18
841,12,2,6,5,7.792201510938439,12.358294513338006,84
842,12,2,6,5,10.446186261538088,10.139023926968909,37
843,12,2,6,5,8.04225473269073,10.287353403765968,33
844,14,1,2,1,5.391698864037336,10.359892718201571,52
845,14,1,2,1,10.847575660785193,10.198313842215473,32
846,14,1,2,1,10.600024283359657,10.21881850787318,46
847,14,1,2,1,7.828992848256209,5.22768107275287,16
848,14,2,1,2,10.670156487790702,7.721130663691179,59
