venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
4,1,13,7,10.66460268,9.535890257,45
4,1,13,7,5.301683118,12.1064332,57
4,2,7,13,10.84565973,7.727111019,46
4,2,7,13,10.78603297,9.9344092,55
5,1,3,4,8.135636999,10.1273468,32
5,1,3,4,8.048486823,10.19593761,62
5,2,4,3,5.418937349,7.546775701,64
5,2,4,3,8.13158705,7.601551428,42
34,1,13,2,8.092893851,7.744250725,43
34,1,13,2,8.139129376,10.37634731,37
34,2,2,13,8.174401942,7.755139743,58
34,2,2,13,10.85245272,10.00884852,52
3,1,0,3,10.75284128,12.44427725,53
3,1,0,3,5.412547902,9.854327647,55
3,2,3,0,10.76197737,7.531941067,51
3,2,3,0,8.018174909,10.37407031,56
0,1,7,1,5.426454328,7.67112128,52
0,1,7,1,10.8423254,10.14364678,41
0,2,1,7,8.058020898,12.9381037,60
0,2,1,7,8.175153698,7.620512572,50
6,1,4,10,8.13158705,10.36555883,35
6,1,4,10,5.436105374,10.0240624,66
6,2,10,4,5.383341332,10.1273468,69
6,2,10,4,10.71984509,10.1450578,62
1,1,7,3,8.127158045,10.01452497,62
1,1,7,3,8.113971621,10.23907961,48
1,2,3,7,5.4410318,7.807654138,38
1,2,3,7,8.135636999,10.14661763,65
34,1,0,13,7.719206749,10.03504355,36
34,1,0,13,13.43905243,10.06954661,54
34,2,13,0,8.092893851,10.15622316,45
34,2,13,0,5.362919565,12.35890958,75
6,1,10,1,5.383341332,10.15996875,59
6,1,10,1,5.383341332,11.8574429,74
6,2,1,10,13.37133541,7.618927766,30
6,2,1,10,7.332547121,12.76001051,34
7,1,2,4,13.57343846,7.658999471,29
7,1,2,4,5.455876797,7.616141099,49
7,2,4,2,13.51210581,7.299978382,45
7,2,4,2,8.039483601,12.55325125,45
1,1,3,13,10.63431918,9.84869051,54
1,1,3,13,8.018174909,9.093850159,45
1,2,13,3,8.092893851,9.983345364,49
1,2,13,3,10.71083821,9.878160776,50
5,1,1,4,5.448426488,7.598430101,48
5,1,1,4,13.41495352,10.08661158,32
5,2,4,1,5.418937349,7.67112128,55
5,2,4,1,8.127358249,10.06462188,48
4,1,7,2,8.127158045,7.721974331,40
4,1,7,2,10.81354174,7.795362343,34
4,2,2,7,13.57343846,7.391750814,34
4,2,2,7,5.39903652,12.46994433,43
34,1,13,10,8.092893851,7.579775642,36
34,1,13,10,10.59364778,10.14406046,29
34,2,10,13,5.383341332,10.07600216,62
34,2,10,13,10.7489229,15.16702863,29
0,1,1,0,5.448426488,10.18800162,53
0,1,1,0,8.175153698,7.345482457,43
0,2,0,1,8.066205007,7.676165186,59
0,2,0,1,10.81378641,10.20357133,52
7,1,2,3,5.430204099,10.22118222,54
7,1,2,3,8.160986374,7.64913001,33
7,2,3,2,10.76197737,7.168729595,46
7,2,3,2,5.33983091,7.181161181,45
6,1,7,10,10.804765,7.618927766,30
6,1,7,10,10.76352607,10.10020049,34
6,2,10,7,10.7489229,9.415041731,39
6,2,10,7,13.27093069,11.93803627,30
0,1,1,13,8.175153698,7.740790717,40
0,1,1,13,7.994395688,7.48829119,32
0,2,13,1,8.092893851,7.676165186,53
0,2,13,1,7.934628397,10.06721469,47
5,1,4,0,8.127358249,7.756637858,28
5,1,4,0,5.403902577,7.464390039,50
5,2,0,4,5.340293375,7.598430101,65
5,2,0,4,10.72896284,6.691986817,54
1,1,10,3,8.028763601,7.571364974,27
1,1,10,3,7.916166303,7.576962155,42
1,2,3,10,8.135636999,10.1906366,38
1,2,3,10,5.408095742,10.14406046,53
7,1,0,2,16.13740972,7.800005958,29
7,1,0,2,10.71545279,9.804410472,27
7,2,2,0,10.88197212,7.756637858,40
7,2,2,0,5.42855592,10.08867213,29
4,1,3,7,5.4410318,6.897845833,50
4,1,3,7,5.4410318,9.723192424,63
4,2,7,3,7.53552483,7.387798583,50
4,2,7,3,13.47795994,7.393395763,49
5,1,4,2,13.51210581,7.299978382,54
5,1,4,2,10.62268237,7.373366394,30
5,2,2,4,16.28100864,7.728873277,24
5,2,2,4,5.446080265,7.263894391,45
3,1,0,13,6.087639468,10.34285071,41
3,1,0,13,8.075305733,10.05399282,45
3,2,13,0,10.79618523,7.531941067,57
3,2,13,0,5.433265664,12.19014599,52
4,1,7,4,5.426454328,10.19722061,57
4,1,7,4,8.127158045,11.35046078,47
4,2,4,7,5.418937349,9.415041731,59
4,2,4,7,8.13158705,11.98558467,65
1,1,3,1,5.4410318,7.67112128,60
1,1,3,1,10.76197737,4.998049989,42
1,2,1,3,8.175153698,10.20790001,63
1,2,1,3,5.458315974,10.13908849,46
3,1,0,2,8.026929644,9.918026479,48
3,1,0,2,10.81378641,9.932074965,42
3,2,2,0,10.88197212,10.01108431,44
3,2,2,0,10.85080454,10.31052088,40
6,1,13,10,10.64066856,7.694298101,51
6,1,13,10,7.956929796,9.381815615,51
6,2,10,13,5.383341332,7.740790717,40
6,2,10,13,10.05214643,7.523127091,42
4,1,1,7,8.175153698,7.439299212,45
4,1,1,7,8.053159342,5.077102523,41
4,2,7,1,5.426454328,10.28178144,67
4,2,7,1,13.47408188,7.524389267,44
1,1,3,4,8.135636999,7.728873277,39
1,1,3,4,8.105325085,7.393306437,50
1,2,4,3,8.080229236,4.848884663,53
1,2,4,3,8.108203232,10.18480915,45
6,1,2,10,5.430204099,7.694298101,41
6,1,2,10,10.88197212,10.06321452,48
6,2,10,2,8.074422824,7.697342785,68
6,2,10,2,7.990680303,7.767261049,37
4,1,7,2,10.73607405,5.16830298,39
4,1,7,2,5.37831067,12.28391306,58
4,2,2,7,8.174401942,10.2376988,42
4,2,2,7,13.51426901,10.08746931,33
1,1,5,3,7.977914287,12.81117465,45
1,1,5,3,10.77885323,10.34691541,45
1,2,3,5,10.80900484,10.37390586,73
1,2,3,5,8.098138439,12.80721044,43
3,1,1,0,8.147359814,7.790948979,46
3,1,1,0,8.175986477,10.37064615,60
3,2,0,1,10.75284128,10.20639688,68
3,2,0,1,8.134358517,9.930837701,45
6,1,4,10,7.928865763,7.431687145,48
6,1,4,10,10.76716807,9.956819835,39
6,2,10,4,8.120893504,9.99335677,57
6,2,10,4,5.421055778,7.404255823,47
7,1,0,2,10.75284128,12.98594172,64
7,1,0,2,13.26525811,10.37147791,40
7,2,2,0,8.174401942,10.22052986,75
7,2,2,0,10.78431756,10.37407031,28
5,1,4,5,10.58783061,7.741525829,51
5,1,4,5,8.13158705,7.655454624,48
5,2,5,4,10.67850394,9.99335677,60
6,1,7,10,8.035370334,9.990158023,54
6,1,7,10,8.088522287,12.56534587,33
6,2,10,7,5.429812012,10.15758276,56
6,2,10,7,16.13676941,7.490650606,48
0,1,3,1,13.51143537,7.291966682,50
0,1,3,1,8.052444795,7.587303547,48
0,2,1,3,10.87408702,10.21020175,41
0,2,1,3,10.74313322,10.29003656,48
4,1,7,5,5.330113316,10.27905859,84
4,1,7,5,10.73607405,4.990871405,38
4,2,5,7,7.977795601,9.460679998,53
4,2,5,7,7.94282859,9.417147228,67
3,1,0,10,8.091975798,9.997582041,49
3,1,0,10,10.74874026,9.956819835,36
3,2,10,0,10.84105281,10.39882649,46
3,2,10,0,8.06251881,10.37407031,43
0,1,4,1,7.928865763,10.20639688,52
0,1,4,1,7.864374933,9.930837701,49
0,2,1,4,8.147359814,10.19593761,64
0,2,1,4,10.84838162,8.936527628,50
1,1,3,2,5.4410318,7.744250725,75
1,1,3,2,10.85080436,10.43036133,54
1,2,2,3,10.76540445,10.09276928,52
1,2,2,3,8.053535288,10.14721786,49
3,1,0,5,8.066205007,7.741525829,50
3,1,0,5,10.81378641,9.958650682,52
3,2,5,0,13.37296817,10.26734531,56
3,2,5,0,18.04732263,10.19340749,63
4,1,7,1,10.73607405,10.13856214,60
4,1,7,1,5.357763381,12.58497383,50
4,2,1,7,10.84838162,10.24833511,55
4,2,1,7,13.25992366,7.610967254,32
5,1,4,0,5.216216061,10.23916498,48
5,1,4,0,10.60096362,12.18360076,47
5,2,0,4,8.066205007,9.99335677,53
5,2,0,4,8.07341338,9.872603154,48
1,1,3,10,5.4410318,10.23415405,49
1,1,3,10,10.82137874,10.09284754,51
1,2,10,3,13.56038409,7.625901662,40
1,2,10,3,5.411240796,7.608141759,42
31,1,2,4,8.174401942,12.42344966,69
31,1,2,4,5.453416198,9.94247696,62
31,2,4,2,13.20385166,7.730595844,35
31,2,4,2,8.026544377,10.36582061,60
3,1,0,3,8.066205007,10.00634414,50
3,1,0,3,10.81378641,10.12987046,62
3,2,3,0,5.4410318,12.43466265,73
3,2,3,0,8.135636999,12.64056552,53
0,1,5,1,10.68365931,7.703969758,28
0,1,5,1,5.40915509,10.13856214,44
0,2,1,5,10.82666237,10.24667581,43
0,2,1,5,8.097802463,10.21431737,60
6,1,2,10,8.160986374,10.00106105,27
6,1,2,10,8.159338196,12.7087976,51
6,2,10,2,12.684681,7.730595844,40
6,2,10,2,8.061690793,10.35922268,39
5,1,7,4,8.007720269,10.19722061,43
5,1,7,4,5.37831067,7.546267293,69
5,2,4,7,10.76716807,10.24833511,43
5,2,4,7,5.371614544,15.24121103,54
34,1,3,5,10.79626802,7.229812981,51
34,1,3,5,8.095514295,9.943691489,25
34,2,5,3,13.47979567,7.539476519,48
34,2,5,3,10.65236682,10.10534211,30
4,1,10,7,16.21166211,7.750560422,47
4,1,10,7,10.4783313,12.63375601,39
4,2,7,10,13.40539093,7.578165559,22
4,2,7,10,8.088522287,10.11072227,40
0,1,1,2,8.15641652,7.744250725,52
0,1,1,2,5.424827755,10.42516014,66
0,2,2,1,10.78185697,10.19068515,55
0,2,2,1,10.76025307,10.21093763,47
6,1,10,3,13.49233082,5.018338436,37
6,1,10,3,5.371437317,9.657359782,29
6,2,3,10,5.4410318,7.572351624,44
6,2,3,10,10.82137874,10.20763228,33
34,1,5,0,5.204830558,12.81780419,57
34,1,5,0,7.910694271,12.77558545,49
34,2,0,5,16.13740972,9.734962959,51
34,2,0,5,8.072988269,12.15522306,54
31,1,2,7,8.174401942,10.32110336,51
31,1,2,7,8.176862541,10.0148458,48
31,2,7,2,5.330113316,10.35384513,50
31,2,7,2,8.058467098,10.43036133,43
5,1,10,4,7.946100585,10.19722061,39
5,1,10,4,5.216126299,8.941421599,60
5,2,4,10,8.108203232,10.24444948,43
5,2,4,10,10.79055189,10.28093665,40
0,1,1,0,5.415771049,10.26392116,40
0,1,1,0,13.50957077,7.760228485,48
0,2,0,1,5.340293375,7.786055994,51
0,2,0,1,8.066205007,10.28043479,55
31,1,2,5,5.430204099,9.715534407,56
31,1,2,5,10.88197212,12.19731485,52
31,2,5,2,10.61398565,7.002642876,59
31,2,5,2,10.74388622,5.241297387,39
0,1,1,7,5.368346399,10.27707058,43
0,1,1,7,8.119505121,7.563418856,61
0,2,7,1,13.52673413,7.718221258,40
0,2,7,1,8.103116712,10.02698057,44
34,1,5,4,7.910694271,12.74622387,62
34,1,5,4,8.066210943,12.6752575,63
34,2,4,5,5.188242066,12.4318106,79
34,2,4,5,15.78583749,9.982428636,67
3,1,2,0,8.160986374,10.26392116,57
3,1,2,0,10.89949646,10.19694624,46
3,2,0,2,10.72896284,7.002642876,56
3,2,0,2,10.48791369,5.241297387,45
23,1,3,7,5.4410318,7.750560422,49
23,1,3,7,8.156199158,9.936884554,40
23,2,7,3,8.007720269,10.12268951,39
23,2,7,3,8.061357708,12.72735789,49
31,1,1,2,8.166096991,7.049714076,47
31,1,1,2,13.4637159,5.241297387,33
31,2,2,1,8.174401942,7.786055994,42
31,2,2,1,10.31987734,12.65150265,38
6,1,5,10,8.052228424,10.36903784,60
6,1,5,10,8.066210943,10.32479662,41
6,2,10,5,5.255019093,9.734962959,55
6,2,10,5,10.66625989,7.43854151,37
4,1,7,0,5.330113316,12.5025944,56
4,1,7,0,10.74151414,12.54138764,53
4,2,0,7,10.75473363,7.750560422,47
4,2,0,7,5.412547902,10.03910205,64
23,1,4,3,10.62434744,10.20361142,45
23,1,4,3,8.067096221,10.2670806,49
23,2,3,4,10.82137874,10.12625424,34
23,2,3,4,8.061044967,12.6236243,50
6,1,10,1,7.946100585,10.10561108,38
6,1,10,1,8.06251881,7.369117852,38
6,2,1,10,8.118672342,10.36903784,55
6,2,1,10,16.02671843,10.32479662,30
5,1,4,3,7.972820375,10.24791744,63
5,1,4,3,7.962014405,10.21281013,33
5,2,3,4,13.20590049,10.12625424,33
5,2,3,4,7.861182322,8.810978423,37
3,1,7,0,8.058467098,12.74010176,47
3,1,7,0,8.106664452,10.37407031,50
3,2,0,7,10.75284128,10.32110336,47
3,2,0,7,18.38484388,10.02846573,37
34,1,5,10,10.6164393,10.36903784,38
34,1,5,10,7.925028934,10.32479662,43
34,2,10,5,7.946100585,9.995949615,51
34,2,10,5,5.421055778,12.34732843,67
5,1,2,4,8.174401942,12.56558693,55
5,1,2,4,8.178510719,12.3717669,56
5,2,4,2,10.79055189,9.910800221,57
5,2,4,2,7.376614327,12.48159881,48
23,1,0,3,8.066205007,12.71290534,59
23,1,0,3,10.79700755,10.24712481,71
23,2,3,0,8.135636999,9.797204495,58
23,2,3,0,10.7634755,12.45685568,63
34,1,5,1,10.6164393,7.786055994,44
34,1,5,1,5.40915509,9.911943279,57
34,2,1,5,10.78474811,9.163785225,58
34,2,1,5,5.458315974,9.21196798,61
31,1,10,2,7.946100585,7.228211405,29
31,1,10,2,5.421055778,13.03077665,60
31,2,2,10,5.443619667,10.37137276,53
31,2,2,10,5.443619667,12.94074667,62
4,1,7,4,5.330113316,10.1273468,51
4,1,7,4,10.73607405,10.1463408,47
4,2,4,7,7.911697738,10.32110336,51
4,2,4,7,5.418937349,10.17087388,48
23,1,3,1,13.48241659,7.718221258,47
23,1,3,1,13.33634303,9.911943279,31
23,2,1,3,5.448426488,10.25679479,66
23,2,1,3,5.448426488,7.559432303,26
3,1,4,0,8.091035206,10.16157716,68
3,1,4,0,16.00244632,10.26830215,32
3,2,0,4,10.75284128,7.527463729,51
3,2,0,4,8.087874781,9.791217001,39
4,1,7,3,13.40539093,7.636658732,60
4,1,7,3,8.116172351,10.26049027,44
4,2,3,7,8.143462337,10.32110336,57
4,2,3,7,5.41592108,12.75407265,43
0,1,1,10,10.78474811,10.32479662,44
0,1,1,10,5.336321618,12.81615831,68
0,2,10,1,7.946100585,10.32888142,56
0,2,10,1,7.936285603,15.08733911,50
34,1,5,2,8.066210943,10.11926077,39
34,1,5,2,10.74388622,10.24268491,45
34,2,2,5,5.443619667,9.848337491,44
34,2,2,5,10.89949646,10.02692188,43
5,1,4,1,7.957846394,10.17344582,45
5,1,4,1,5.39555353,10.08928912,47
5,2,1,4,8.175153698,9.923673396,55
5,2,1,4,13.34172154,4.79451593,42
6,1,10,0,5.325470508,12.50601856,60
6,1,10,0,8.016552,9.874792315,50
6,2,0,10,8.066205007,10.36903784,66
6,2,0,10,5.405339529,10.16872247,47
34,1,5,7,10.7555198,10.22504296,46
34,1,5,7,8.05457736,7.42101071,46
34,2,7,5,8.007720269,12.25977249,57
34,2,7,5,13.42862899,9.815735152,43
31,1,3,2,13.5335386,4.938919812,29
31,1,3,2,8.075818001,12.9834751,51
31,2,2,3,13.42193165,7.636658732,33
31,2,2,3,7.825253404,10.25788188,40
4,1,10,2,13.38798932,7.501212677,47
4,1,10,2,10.64827581,7.797932949,22
4,2,2,10,13.60706664,7.793849995,33
4,2,2,10,10.82691144,7.560196441,28
3,1,0,4,13.47465189,7.597337535,46
3,1,0,4,8.063996344,7.120851791,30
3,2,4,0,8.108203232,10.33870122,51
3,2,4,0,5.436105374,12.45685568,46
3,1,10,0,13.41661011,10.31052088,90
3,1,10,0,10.57255509,10.31052088,44
3,2,0,10,8.026929644,7.655145977,67
3,2,0,10,10.81378641,10.17614649,41
4,1,10,2,8.016552,7.501212677,42
4,1,10,2,8.072333792,10.37080455,59
4,2,2,10,8.160986374,5.224476085,35
4,2,2,10,5.453416198,12.73809638,69
34,1,7,13,5.426454328,10.03964379,57
34,1,7,13,13.37625852,5.224274014,31
34,2,13,7,5.387030139,12.63601164,48
34,2,13,7,16.00577262,7.422192589,21
3,1,1,0,7.903271348,7.429020952,42
3,1,1,0,7.796028034,7.760228485,47
3,2,0,1,13.41559911,7.656254002,37
3,2,0,1,5.412547902,7.677232057,44
5,1,7,4,8.127158045,12.7789358,46
5,1,7,4,5.398804263,12.43342753,51
5,2,4,7,8.144526274,12.87210083,60
5,2,4,7,10.66323422,12.68806978,44
34,1,3,13,10.83286634,7.491536245,50
34,1,3,13,8.116735703,9.696328006,50
34,2,13,3,8.092893851,12.06252661,60
34,2,13,3,5.435837998,9.697131652,41
6,1,0,10,10.68968748,10.2740817,61
6,1,0,10,10.53035455,10.37596851,38
6,2,10,0,5.383341332,11.81044592,72
6,2,10,0,5.383341332,12.09584409,59
0,1,1,2,8.175153698,5.121001435,49
0,1,1,2,7.898409792,7.815565729,46
0,2,2,1,16.28100864,7.732521906,32
0,2,2,1,5.446080265,12.78904176,38
5,1,4,13,5.431876572,7.755139743,52
5,1,4,13,5.431876572,9.736264265,70
5,2,13,4,5.387030139,12.7789358,59
5,2,13,4,10.79618523,9.862684898,50
7,1,10,2,8.103500635,5.181957861,54
7,1,10,2,5.449324093,7.815565729,54
7,2,2,10,8.160986374,10.26948595,49
7,2,2,10,8.174401942,7.75542271,56
0,1,1,3,8.175153698,5.104497354,70
0,1,1,3,13.16121672,7.411293155,24
0,2,3,1,8.135636999,10.29525852,68
0,2,3,1,10.73778238,12.5334261,43
3,1,0,4,10.75063261,7.155306274,32
3,1,0,4,8.069312362,9.862684898,49
3,2,4,0,8.144526274,12.01420961,55
3,2,4,0,13.32124562,9.537914407,43
7,1,7,2,8.055863927,5.181957861,45
7,1,7,2,5.357763381,9.99974387,54
7,2,2,7,13.5626737,10.35490493,40
7,2,2,7,12.5176686,8.736586546,27
5,1,10,4,8.140405585,9.772900344,51
5,1,10,4,5.449324093,9.833544462,52
5,2,4,10,5.145059599,12.80204265,60
5,2,4,10,10.5661302,10.1860926,44
34,1,13,1,8.092893851,10.24138314,59
34,1,13,1,5.435837998,12.19911472,43
34,2,1,13,8.175153698,10.09359624,64
34,2,1,13,10.41444117,9.487009794,44
3,1,0,7,5.342185728,10.29878899,50
3,1,0,7,8.03060555,10.19898454,69
3,2,7,0,10.75656764,7.050386099,41
3,2,7,0,8.102252444,12.25673156,68
6,1,10,3,5.429002516,10.05897032,76
6,1,10,3,8.149161819,7.717941528,45
6,2,3,10,8.135636999,10.26600693,44
6,2,3,10,10.73778238,12.17484233,57
0,1,1,4,20.76873867,11.95759178,62
0,2,4,1,5.134253628,9.937613103,41
7,1,2,13,8.160986374,10.18044273,27
7,1,2,13,5.438352452,9.550844781,42
7,2,13,2,10.79618523,5.181957861,59
7,2,13,2,18.10492697,10.43881502,26
4,1,7,10,8.127158045,10.05193258,44
4,1,7,10,8.028213862,9.927344222,47
4,2,10,7,10.69540975,7.728246047,59
4,2,10,7,8.056663065,5.087738838,34
1,1,3,0,10.76809429,7.050386099,41
1,1,3,0,8.019027594,9.987504615,59
1,2,0,3,5.342185728,10.11324078,62
1,2,0,3,8.077089286,7.617950406,54
34,1,4,13,15.4264513,7.781396305,30
34,1,4,13,10.33038732,7.523127091,28
34,2,13,4,10.79618523,11.88796984,46
34,2,13,4,7.980863922,9.703101285,32
0,1,10,1,8.004328254,7.738956016,52
0,1,10,1,10.64099429,9.930837701,29
0,2,1,10,13.39621827,7.657480899,49
0,2,1,10,5.221064575,10.07347226,54
1,1,2,3,8.160986374,9.779225382,42
1,1,2,3,5.438352452,9.728311256,55
1,2,3,2,5.4410318,7.803134143,68
1,2,3,2,10.76809429,10.37947549,50
4,1,0,7,5.342185728,12.89539298,49
4,1,0,7,10.78990798,7.713648339,16
4,2,7,0,5.426454328,9.632449461,46
4,2,7,0,5.429057499,12.1509634,45
7,1,2,7,10.87531613,12.64664795,32
7,1,2,7,5.435315504,15.20655458,33
7,2,7,2,10.804765,5.181957861,38
7,2,7,2,5.37831067,10.43881502,47
24,1,10,13,8.004328254,7.781396305,54
24,1,10,13,7.99557202,7.523127091,28
24,2,13,10,5.387030139,10.05193258,55
24,2,13,10,13.34395993,12.30392118,42
24,1,13,2,10.61874248,10.43881502,77
24,1,13,2,10.02398318,7.820766922,42
24,2,2,13,5.430204099,7.781396305,42
24,2,2,13,8.160986374,10.09715836,66
6,1,7,2,10.804765,7.744250725,45
6,1,7,2,8.04762755,7.820766922,40
6,2,2,7,8.160986374,10.37819708,53
6,2,2,7,10.89949646,10.26775632,27
28,1,7,2,10.80839928,10.05316039,51
28,1,7,2,8.064991993,10.29099724,54
28,2,2,7,10.8655196,7.546974276,37
28,2,2,7,5.42855592,7.695193861,52
30,1,13,3,13.38277253,7.289787327,23
30,1,13,3,5.40915509,7.357088291,41
30,2,3,13,13.41560363,10.22524969,35
30,2,3,13,10.56413745,10.1299472,36
30,1,1,10,10.79219028,12.09806453,94
30,1,1,10,8.001141401,12.41081852,46
30,2,10,1,8.103500635,7.732521906,48
30,2,10,1,5.374335845,12.29446158,42
29,1,4,2,7.757530336,7.428878292,54
29,1,4,2,5.421070602,7.622541434,80
29,2,2,4,5.436963682,10.07939401,53
29,2,2,4,15.9923902,7.633515195,49
28,1,7,0,8.127158045,9.72850884,59
28,1,7,0,8.110298737,7.749788211,46
28,2,0,7,10.73207019,10.06417017,33
28,2,0,7,8.086965264,10.28178117,46
30,1,13,2,5.387030139,7.039893126,36
30,1,13,2,8.090321517,5.242330193,66
30,2,2,13,8.144533858,9.980949076,34
30,2,2,13,7.955543442,7.59902236,27
30,1,3,1,8.040553034,10.24138314,99
30,1,3,1,10.72099843,12.2795943,57
30,2,1,3,13.23779448,7.224285778,40
30,2,1,3,10.54252611,9.816921217,40
28,1,10,0,8.103500635,7.588629754,40
28,1,10,0,8.149161819,7.269192616,36
28,2,0,10,10.73207019,7.570071907,52
28,2,0,10,8.063086826,4.966160513,37
29,1,3,4,5.408095742,7.643537958,60
29,1,3,4,5.408095742,12.56511543,74
29,2,4,3,8.116552278,9.531781816,69
29,2,4,3,8.033854458,9.732121594,51
30,1,0,4,8.010259579,10.0449385,42
30,1,0,4,10.75962454,9.749615818,48
30,2,4,0,10.84246391,7.588629754,39
30,2,4,0,12.93430964,9.776309442,34
28,1,10,13,5.383341332,10.13319225,38
28,1,10,13,10.79458213,10.35332553,56
28,2,13,10,8.092893851,7.570071907,34
28,2,13,10,10.72571668,4.7020426,29
30,1,1,7,5.333874305,10.06417017,59
30,1,1,7,8.065463071,10.26922513,32
30,2,7,1,10.804765,7.342043416,35
30,2,7,1,10.77725623,12.3626367,49
28,1,7,3,10.804765,9.692633109,41
28,1,7,3,5.405960735,9.777412676,39
28,2,3,7,10.72629477,10.11751722,41
28,2,3,7,8.035256694,10.06068185,55
30,1,10,2,8.103500635,7.610959914,42
30,1,10,2,13.19046037,10.42579934,29
30,2,2,10,10.82513184,7.570071907,36
30,2,2,10,8.105754302,9.275668337,23
28,1,4,1,13.29271302,9.952703579,38
28,1,4,1,7.759359515,12.08530137,39
28,2,1,4,8.065463071,10.07939401,50
28,2,1,4,5.363032534,12.21960717,41
29,1,13,0,5.387030139,10.01838203,57
29,1,13,0,5.362919565,12.35837281,64
29,2,0,13,8.010259579,12.70912464,59
29,2,0,13,10.75962454,12.87497263,50
30,1,3,2,5.408095742,7.610959914,46
30,1,3,2,8.100060845,7.863506474,48
30,2,2,3,5.430204099,9.368968573,56
30,2,2,3,5.430204099,9.557871808,63
29,1,7,10,10.804765,7.662199783,48
29,1,7,10,5.375707498,6.318965229,63
29,2,10,7,8.103500635,10.11751722,56
29,2,10,7,8.140405585,15.22130042,60
30,1,13,1,5.387030139,9.952703579,63
30,1,13,1,13.44939774,12.37371631,31
30,2,1,13,10.79219028,12.78743817,43
30,2,1,13,5.341183174,7.78329743,39
28,1,7,4,8.127158045,12.40339122,57
28,1,7,4,10.77598133,7.442964654,47
28,2,4,7,12.90326112,7.546974276,31
28,2,4,7,7.62285204,10.03981413,54
28,1,0,2,10.69811798,10.31504932,105
28,1,0,2,13.33603452,12.8050078,43
28,2,2,0,8.151189843,4.974787932,54
28,2,2,0,5.443619667,9.856781312,45
30,1,10,3,5.383341332,7.279533693,57
30,1,10,3,5.383341332,9.765654347,71
30,2,3,10,10.32835476,7.562647889,45
30,2,3,10,10.7272218,11.89867219,68
29,1,13,4,13.44939774,10.02777947,51
29,1,13,4,7.943091197,7.442964654,45
29,2,4,13,7.74036231,10.18537818,41
29,2,4,13,12.8205633,12.76340993,41
28,1,0,3,10.70001034,7.449087899,25
28,1,0,3,8.063086826,7.355608581,43
28,2,3,0,5.408095742,7.33170115,47
28,2,3,0,5.408095742,9.856781312,51
30,1,1,2,8.065463071,7.610959914,36
30,1,1,2,10.66030268,10.37438885,33
30,2,2,1,10.45221984,9.929754381,26
30,2,2,1,5.02201574,12.54041454,41
30,1,10,4,5.449324093,12.57067186,76
30,1,10,4,8.140405585,12.57195486,47
30,2,4,10,13.50142875,7.562647889,36
30,2,4,10,8.021760108,7.005238658,43
28,1,13,7,10.81634952,10.11751722,46
28,1,13,7,5.435837998,12.64726915,45
28,2,7,13,5.426454328,10.22633678,44
28,2,7,13,8.076411215,10.33107214,46
29,1,1,0,5.333874305,7.628207204,47
29,1,1,0,8.065463071,7.297372952,43
29,2,0,1,7.550791225,10.14216603,43
29,2,0,1,16.11024078,7.700798248,26
30,1,2,10,10.75107291,7.658131646,44
30,1,2,10,5.443619667,7.635792268,40
30,2,10,2,10.79458213,5.04866705,40
30,2,10,2,7.866396118,10.31192113,37
30,1,13,4,5.435837998,9.971881354,96
30,1,13,4,7.651332297,12.57195486,51
30,2,4,13,10.77551712,9.854725715,50
30,2,4,13,10.68072495,9.909011001,49
29,1,1,3,8.065463071,9.888736328,57
29,1,1,3,10.54738767,5.01300585,37
29,2,3,1,5.408095742,10.03798742,56
29,2,3,1,8.135636999,10.16511523,47
28,1,0,7,10.74330257,10.27707404,33
28,1,0,7,13.32669449,7.695193861,33
28,2,7,0,5.426454328,9.119568897,51
28,2,7,0,8.127158045,9.977487614,53
29,1,2,13,8.030087171,9.836649651,39
29,1,2,13,8.151189843,9.909011001,48
29,2,13,2,10.81634952,7.610959914,41
29,2,13,2,8.089050512,12.86076303,55
30,1,4,1,8.097526177,9.929754381,52
30,1,4,1,10.84246391,7.033676538,44
30,2,1,4,8.065463071,10.08623343,47
30,2,1,4,5.363032534,10.04175516,46
28,1,0,10,5.33485569,7.584187567,48
28,1,0,10,5.349394101,4.874904889,40
28,2,10,0,5.345258034,9.986603575,58
28,2,10,0,13.27006099,7.414999071,28
30,1,7,3,13.47408188,7.477116622,43
30,1,7,3,5.367417426,12.27832377,40
30,2,3,7,8.135636999,10.27707404,51
30,2,3,7,8.073489092,10.23628303,56
28,1,2,4,10.75107291,9.981904116,43
28,1,2,4,10.75268112,5.034724689,25
28,2,4,2,13.50142875,4.549934646,31
28,2,4,2,5.403902577,14.84451618,48
30,1,13,3,8.092893851,9.78461266,53
30,1,13,3,8.139129376,9.732121594,41
30,2,3,13,13.45740315,12.13714024,57
30,2,3,13,5.321766151,12.52416614,61
28,1,0,1,15.62321808,7.639738914,17
28,1,0,1,7.975516839,9.952703579,22
28,2,1,0,5.333874305,7.475896121,44
28,2,1,0,8.068496572,4.861116044,37
30,1,4,10,8.097526177,7.374120089,47
30,1,4,10,8.067096221,9.821602726,39
30,2,10,4,10.7489229,9.981904116,58
30,2,10,4,5.365581573,7.564924387,41
29,1,2,7,18.33531256,7.752029231,24
29,1,2,7,10.12792227,10.20285928,35
29,2,7,2,5.375707498,7.126275996,52
29,2,7,2,5.375707498,10.31539088,60
28,1,0,13,10.74330257,9.836649651,36
28,1,0,13,8.069312362,9.922106149,67
